index,Date_measurement,RWZI_AWZI_name,RNA_flow_per_100000
160929,2024-11-17,Zwolle,41606371979232
160930,2024-11-14,Zwolle,50004969251986
161125,2024-11-19,Zwolle,13574332780717
161363,2024-11-24,Zwolle,105714980394696
161721,2024-11-30,Zwolle,30756685470258
162147,2024-12-06,Zwolle,35568814905441
162173,2024-12-09,Zwolle,27323410866268
162215,2024-12-11,Zwolle,20084266970609
162501,2024-12-16,Zwolle,41154909719567
162606,2024-12-18,Zwolle,75502015621903
162989,2024-12-29,Zwolle,30693053943865
143183,2024-01-01,Arnhem,220058167922891
143634,2024-01-09,Arnhem,131555848365216
143819,2024-01-14,Arnhem,152545156752097
144060,2024-01-17,Arnhem,117661245446736
144237,2024-01-20,Arnhem,42417514825739
144550,2024-01-24,Arnhem,50729529442173
144629,2024-01-28,Arnhem,43339272177183
144883,2024-02-01,Arnhem,64395467768095
145129,2024-02-05,Arnhem,10563588710851
145387,2024-01-04,Arnhem,233528788954734
145820,2024-02-17,Arnhem,32989903177010
146194,2024-02-24,Arnhem,18174421803616
146449,2024-02-27,Arnhem,14017980636245
147439,2024-03-17,Arnhem,7695387357523
147602,2024-03-19,Arnhem,5313574837759
147909,2024-03-22,Arnhem,10830845135384
148249,2024-03-28,Arnhem,20208529781865
148292,2024-04-01,Arnhem,3075391658129
149857,2024-04-26,Arnhem,9954156798997
150149,2024-05-01,Arnhem,7839053466888
150184,2024-05-04,Arnhem,14696207265406
150637,2024-05-12,Arnhem,36030908900406
150908,2024-05-15,Arnhem,10610002119750
151095,2024-05-17,Arnhem,18510372820671
151210,2024-05-20,Arnhem,5608604006201
151328,2024-05-23,Arnhem,42858093254935
151518,2024-05-27,Arnhem,19654214480919
151736,2024-06-02,Arnhem,42468927415523
151931,2024-06-04,Arnhem,19608839273077
152175,2024-06-07,Arnhem,16502839733811
152529,2024-06-15,Arnhem,80835687219816
152774,2024-06-18,Arnhem,127249949814003
152881,2024-06-20,Arnhem,60826049461384
153044,2024-06-24,Arnhem,109912394053202
153277,2024-06-27,Arnhem,104093953094392
153481,2024-07-02,Arnhem,75793978389975
153945,2024-07-10,Arnhem,146847302081109
154120,2024-07-13,Arnhem,52942312436522
154313,2024-07-17,Arnhem,115025840207946
154500,2024-07-21,Arnhem,168710093708369
154744,2024-07-25,Arnhem,191065796536499
154804,2024-07-28,Arnhem,109153180067509
155011,2024-07-30,Arnhem,112624087514626
155104,2024-08-01,Arnhem,169023776627649
155332,2024-08-05,Arnhem,50816241040560
155472,2024-08-08,Arnhem,47092374487719
155733,2024-08-13,Arnhem,78958527030582
156162,2024-08-21,Arnhem,92671132112038
156748,2024-08-31,Arnhem,54094262680693
157056,2024-09-05,Arnhem,49290605061186
157494,2024-09-15,Arnhem,82864818787053
157747,2024-09-18,Arnhem,90290494067992
157894,2024-09-21,Arnhem,168984225355963
158043,2024-09-24,Arnhem,140907518233633
158293,2024-09-28,Arnhem,56945321534598
158572,2024-10-06,Arnhem,79492141464703
158820,2024-10-08,Arnhem,106552018447779
158919,2024-10-10,Arnhem,184658485414929
159153,2024-10-14,Arnhem,54772442187519
159305,2024-10-17,Arnhem,90445067570706
159575,2024-10-22,Arnhem,172467530594032
159801,2024-10-27,Arnhem,205136335769299
159899,2024-10-29,Arnhem,102893668009191
160277,2024-11-05,Arnhem,36040852730752
160350,2024-11-10,Arnhem,79675490610340
160655,2024-11-12,Arnhem,80085803497145
160757,2024-11-14,Arnhem,51839406111725
161036,2024-11-18,Arnhem,40203724152464
161135,2024-11-22,Arnhem,51684547748985
161403,2024-11-25,Arnhem,110504098672067
161495,2024-11-29,Arnhem,43539559056813
161794,2024-12-03,Arnhem,56872291224480
162217,2024-12-11,Arnhem,30673092002834
162542,2024-12-17,Arnhem,38177331644621
162692,2024-12-19,Arnhem,58417760391719
162887,2024-12-23,Arnhem,59918058173084
163051,2024-12-29,Arnhem,20012110944663
143142,2024-01-01,Etten,396474207692284
143283,2024-01-03,Etten,206247768324091
143922,2024-01-10,Etten,56378144101795
143956,2024-01-15,Etten,68358886634540
144436,2024-01-23,Etten,48503298033794
144509,2024-01-25,Etten,56101916777757
144690,2024-01-29,Etten,37063574563549
144842,2024-01-31,Etten,41076928986960
145082,2024-02-06,Etten,185665121802020
145300,2024-02-08,Etten,48065373993993
145489,2024-02-12,Etten,3907300711026
145635,2024-02-14,Etten,18155480541932
145869,2024-02-19,Etten,14865031693251
146002,2024-02-21,Etten,25645779009379
146290,2024-02-26,Etten,11005683175802
146405,2024-02-28,Etten,2291220899011
146703,2024-03-04,Etten,5295366294757
146886,2024-03-07,Etten,20694313067538
147117,2024-03-11,Etten,0
147174,2024-03-13,Etten,6780711841260
147569,2024-03-19,Etten,3085573949737
147734,2024-03-21,Etten,4505383817490
147886,2024-03-25,Etten,6582007442880
148133,2024-03-27,Etten,7719346061115
148322,2024-04-01,Etten,0
148541,2024-04-03,Etten,0
148748,2024-04-08,Etten,6027626538331
148849,2024-04-10,Etten,11526960510289
149200,2024-04-16,Etten,23228796405216
149293,2024-04-18,Etten,18995570258334
149588,2024-04-22,Etten,20446900725826
149656,2024-04-24,Etten,12324403997681
149956,2024-04-30,Etten,12685879301077
150060,2024-05-02,Etten,30516844467798
150390,2024-05-07,Etten,6194295799843
150502,2024-05-09,Etten,2500791953314
150684,2024-05-13,Etten,13219628218663
150840,2024-05-15,Etten,8912436608954
151057,2024-05-20,Etten,7879808659701
151298,2024-05-23,Etten,5251506823514
151533,2024-05-28,Etten,29777159091745
151631,2024-05-30,Etten,3394560814517
151840,2024-06-03,Etten,14001041611022
151971,2024-06-05,Etten,27982657906719
152249,2024-06-10,Etten,71537477663222
152361,2024-06-12,Etten,69159120320033
152617,2024-06-17,Etten,36251429218710
152746,2024-06-19,Etten,31209689634864
153094,2024-06-25,Etten,62660095674431
153246,2024-06-27,Etten,51407164066107
153458,2024-07-02,Etten,85866566850019
153572,2024-07-04,Etten,43552292923019
153829,2024-07-09,Etten,189605000173532
153956,2024-07-11,Etten,109489374825421
154327,2024-07-18,Etten,96491172378631
154688,2024-07-25,Etten,100900723003532
154963,2024-07-30,Etten,165135474236227
155339,2024-08-06,Etten,53053847358361
155637,2024-08-12,Etten,54526710769448
155738,2024-08-14,Etten,83290303076720
156103,2024-08-19,Etten,26980974171793
156154,2024-08-21,Etten,48086149499705
156447,2024-08-26,Etten,44481238878013
156834,2024-09-02,Etten,5500826996069
156953,2024-09-04,Etten,65892251585666
157188,2024-09-09,Etten,91898293177762
157377,2024-09-11,Etten,87265040912531
157660,2024-09-17,Etten,130628781681841
157757,2024-09-19,Etten,141196611794999
157919,2024-09-23,Etten,136473024098511
158076,2024-09-25,Etten,195436818103472
158445,2024-10-01,Etten,127327799960001
158530,2024-10-03,Etten,102079526363550
158749,2024-10-08,Etten,179776708429960
158950,2024-10-10,Etten,47627696693329
159196,2024-10-15,Etten,156952037339474
159310,2024-10-17,Etten,97856139691591
159426,2024-10-22,Etten,39682231905176
159622,2024-10-24,Etten,105097383140950
159833,2024-10-28,Etten,115271836504856
159914,2024-10-30,Etten,58310345813047
160194,2024-11-04,Etten,22469828360479
160294,2024-11-06,Etten,78486694788228
160624,2024-11-12,Etten,53231901464348
160798,2024-11-14,Etten,28529473287562
160995,2024-11-18,Etten,5455329458265
161165,2024-11-20,Etten,41851900049059
161374,2024-11-25,Etten,27299978992411
161472,2024-11-27,Etten,99521016040661
161776,2024-12-03,Etten,5567379762874
161868,2024-12-05,Etten,41942636731856
162058,2024-12-09,Etten,17492302386207
162121,2024-12-11,Etten,32214494318846
162512,2024-12-17,Etten,14281907282919
162861,2024-12-23,Etten,16399759295694
162914,2024-12-26,Etten,39730502126328
164008,2024-12-19,Etten,16007308488698
143611,2024-01-08,Haarlem Waarderpolder,175544291150417
143831,2024-01-14,Haarlem Waarderpolder,92184004694590
144082,2024-01-17,Haarlem Waarderpolder,69539216122897
144288,2024-01-20,Haarlem Waarderpolder,60671667057284
144414,2024-01-23,Haarlem Waarderpolder,32037319312226
144640,2024-01-26,Haarlem Waarderpolder,66771902916034
144736,2024-01-29,Haarlem Waarderpolder,56030954300296
145061,2024-02-01,Haarlem Waarderpolder,33876688031846
145112,2024-02-05,Haarlem Waarderpolder,62965537380729
145330,2024-02-07,Haarlem Waarderpolder,26644895312056
145712,2024-02-13,Haarlem Waarderpolder,23295097937843
145825,2024-02-16,Haarlem Waarderpolder,20055362864488
146330,2024-02-25,Haarlem Waarderpolder,26517969654363
146536,2024-02-29,Haarlem Waarderpolder,0
146562,2024-03-02,Haarlem Waarderpolder,0
146801,2024-03-05,Haarlem Waarderpolder,23208175905464
147019,2024-03-08,Haarlem Waarderpolder,3322061456278
147376,2024-03-14,Haarlem Waarderpolder,17938921467555
147462,2024-03-16,Haarlem Waarderpolder,2372051905308
147923,2024-03-24,Haarlem Waarderpolder,38482327617935
148139,2024-03-26,Haarlem Waarderpolder,12639047560904
148261,2024-03-28,Haarlem Waarderpolder,2411707169806
148309,2024-04-01,Haarlem Waarderpolder,11368364595287
148667,2024-04-07,Haarlem Waarderpolder,5675287863305
148876,2024-04-10,Haarlem Waarderpolder,9596947533941
149030,2024-04-13,Haarlem Waarderpolder,16107336530750
149235,2024-04-16,Haarlem Waarderpolder,2976466535340
149455,2024-04-19,Haarlem Waarderpolder,5726858206584
149711,2024-04-24,Haarlem Waarderpolder,8304532290698
149895,2024-04-26,Haarlem Waarderpolder,5605470826495
150099,2024-04-30,Haarlem Waarderpolder,16234824778601
150166,2024-05-02,Haarlem Waarderpolder,11264403144421
150395,2024-05-06,Haarlem Waarderpolder,9225581387721
150640,2024-05-12,Haarlem Waarderpolder,26112355342134
150919,2024-05-15,Haarlem Waarderpolder,17937700742621
151172,2024-05-18,Haarlem Waarderpolder,9361795084424
151278,2024-05-22,Haarlem Waarderpolder,13795404197819
151689,2024-05-30,Haarlem Waarderpolder,33358982383141
151799,2024-06-02,Haarlem Waarderpolder,25133625384085
152026,2024-06-05,Haarlem Waarderpolder,31902738541274
152314,2024-06-11,Haarlem Waarderpolder,40478762719671
152541,2024-06-15,Haarlem Waarderpolder,115980178325647
153127,2024-06-25,Haarlem Waarderpolder,84113567117361
153219,2024-06-21,Haarlem Waarderpolder,272048898563918
153281,2024-06-27,Haarlem Waarderpolder,133189299345972
153434,2024-07-01,Haarlem Waarderpolder,108474557162663
153630,2024-07-04,Haarlem Waarderpolder,130698565351393
153962,2024-07-10,Haarlem Waarderpolder,156109349566565
154072,2024-07-13,Haarlem Waarderpolder,84850676568912
154271,2024-07-16,Haarlem Waarderpolder,226686519381070
154462,2024-07-20,Haarlem Waarderpolder,81917697631190
154817,2024-07-28,Haarlem Waarderpolder,120438602523102
155113,2024-08-01,Haarlem Waarderpolder,120215342629682
155552,2024-08-09,Haarlem Waarderpolder,69757885374273
155741,2024-08-13,Haarlem Waarderpolder,52732772898447
155826,2024-08-15,Haarlem Waarderpolder,70908008934056
155884,2024-08-05,Haarlem Waarderpolder,30135718578275
156181,2024-08-21,Haarlem Waarderpolder,66645752137255
156300,2024-08-25,Haarlem Waarderpolder,29872101863432
156579,2024-08-27,Haarlem Waarderpolder,15687473804883
156787,2024-08-31,Haarlem Waarderpolder,93508690007912
156887,2024-09-02,Haarlem Waarderpolder,39680145093217
157006,2024-09-04,Haarlem Waarderpolder,46128106273642
157264,2024-09-09,Haarlem Waarderpolder,19645620328788
157506,2024-09-14,Haarlem Waarderpolder,50407731771427
157801,2024-09-20,Haarlem Waarderpolder,67757833198487
157841,2024-09-17,Haarlem Waarderpolder,79534058974586
158090,2024-09-23,Haarlem Waarderpolder,130337310355262
158147,2024-09-26,Haarlem Waarderpolder,177983181665334
158452,2024-10-02,Haarlem Waarderpolder,74262356849252
158685,2024-10-06,Haarlem Waarderpolder,186621043312021
158854,2024-10-08,Haarlem Waarderpolder,73764187329260
158963,2024-10-12,Haarlem Waarderpolder,149000050309517
159158,2024-10-14,Haarlem Waarderpolder,76908492889953
159636,2024-10-23,Haarlem Waarderpolder,111984225002479
160024,2024-10-31,Haarlem Waarderpolder,53602641585845
160399,2024-11-09,Haarlem Waarderpolder,57959053707430
160647,2024-11-12,Haarlem Waarderpolder,54281397091274
160686,2024-11-06,Haarlem Waarderpolder,50090233364021
160811,2024-11-15,Haarlem Waarderpolder,56212186655847
161051,2024-11-18,Haarlem Waarderpolder,97836405831559
161181,2024-11-24,Haarlem Waarderpolder,51200390041344
161542,2024-11-27,Haarlem Waarderpolder,10202108143408
161685,2024-11-30,Haarlem Waarderpolder,32469961810684
161779,2024-12-02,Haarlem Waarderpolder,42154974324482
162003,2024-12-06,Haarlem Waarderpolder,18941367133733
162116,2024-12-10,Haarlem Waarderpolder,32202261882032
162333,2024-12-12,Haarlem Waarderpolder,17436369809747
162802,2024-12-21,Haarlem Waarderpolder,58872773497439
162852,2024-12-18,Haarlem Waarderpolder,116851432436014
162908,2024-12-23,Haarlem Waarderpolder,69578151028639
163135,2024-12-27,Haarlem Waarderpolder,61864172235795
143614,2024-01-08,Kaatsheuvel,109210183931648
144207,2024-01-20,Kaatsheuvel,43092137841291
144644,2024-01-26,Kaatsheuvel,38843631057806
144899,2024-02-01,Kaatsheuvel,14981183060816
145332,2024-02-07,Kaatsheuvel,33842747281414
145625,2024-02-13,Kaatsheuvel,39385073964081
146676,2024-03-02,Kaatsheuvel,0
147057,2024-03-08,Kaatsheuvel,4817583822095
147415,2024-03-14,Kaatsheuvel,2178095950801
147712,2024-03-20,Kaatsheuvel,60889411887107
148143,2024-03-26,Kaatsheuvel,9460260206250
148312,2024-04-01,Kaatsheuvel,2319378434885
149460,2024-04-19,Kaatsheuvel,0
149757,2024-04-25,Kaatsheuvel,12539271439745
150299,2024-05-01,Kaatsheuvel,4046169947499
150518,2024-05-07,Kaatsheuvel,6559015226458
150987,2024-05-13,Kaatsheuvel,38255815536941
151776,2024-05-31,Kaatsheuvel,6312893748174
152089,2024-06-06,Kaatsheuvel,17065807113373
152437,2024-06-12,Kaatsheuvel,43180599899480
152693,2024-06-18,Kaatsheuvel,73521436971627
153380,2024-06-30,Kaatsheuvel,146930710267966
153743,2024-07-06,Kaatsheuvel,104431320943607
154371,2024-07-18,Kaatsheuvel,179557763272003
154663,2024-07-24,Kaatsheuvel,96909636123985
155023,2024-07-30,Kaatsheuvel,115362000687253
155528,2024-08-11,Kaatsheuvel,42796629710379
155950,2024-08-17,Kaatsheuvel,49118727086099
156279,2024-08-22,Kaatsheuvel,80408004523438
156639,2024-08-29,Kaatsheuvel,38292863055165
157011,2024-09-04,Kaatsheuvel,43835166102005
157308,2024-09-10,Kaatsheuvel,58898807985766
157668,2024-09-16,Kaatsheuvel,75722388226768
158464,2024-10-01,Kaatsheuvel,76419200282469
159365,2024-10-16,Kaatsheuvel,97530405625173
160164,2024-11-03,Kaatsheuvel,92185737013978
160556,2024-11-09,Kaatsheuvel,57576018709081
160831,2024-11-15,Kaatsheuvel,59376943605888
161198,2024-11-21,Kaatsheuvel,75162099474892
161836,2024-12-03,Kaatsheuvel,50290842631571
162085,2024-12-09,Kaatsheuvel,29657219534659
143615,2024-01-08,Lage Zwaluwe,89169905819318
144150,2024-01-18,Lage Zwaluwe,12136908673543
144817,2024-01-26,Lage Zwaluwe,15649172489153
144901,2024-02-01,Lage Zwaluwe,1898482339500
145216,2024-02-06,Lage Zwaluwe,17476935186613
146110,2024-02-18,Lage Zwaluwe,6842687930108
146333,2024-02-25,Lage Zwaluwe,5940269775088
146679,2024-03-01,Lage Zwaluwe,5863039102580
147059,2024-03-08,Lage Zwaluwe,0
147416,2024-03-14,Lage Zwaluwe,5655986976813
147713,2024-03-20,Lage Zwaluwe,0
148145,2024-03-26,Lage Zwaluwe,0
149134,2024-04-13,Lage Zwaluwe,3087388653819
149495,2024-04-20,Lage Zwaluwe,0
149759,2024-04-25,Lage Zwaluwe,41280605352856
150102,2024-04-30,Lage Zwaluwe,12516420799616
150407,2024-05-06,Lage Zwaluwe,9728808680875
151000,2024-05-16,Lage Zwaluwe,5613082434032
152090,2024-06-06,Lage Zwaluwe,5824409590421
152441,2024-06-12,Lage Zwaluwe,16199255823149
152694,2024-06-18,Lage Zwaluwe,10380843457874
153066,2024-06-24,Lage Zwaluwe,19704551147643
153555,2024-07-03,Lage Zwaluwe,32024627927246
153864,2024-07-09,Lage Zwaluwe,59433388422784
154464,2024-07-20,Lage Zwaluwe,63052044369955
154665,2024-07-24,Lage Zwaluwe,43838445411983
155025,2024-07-30,Lage Zwaluwe,35279022053332
155320,2024-08-05,Lage Zwaluwe,10102507260845
155810,2024-08-14,Lage Zwaluwe,38964743252845
156439,2024-08-23,Lage Zwaluwe,21333893665345
156640,2024-08-29,Lage Zwaluwe,26630148565267
156891,2024-09-02,Lage Zwaluwe,20948455259843
157313,2024-09-10,Lage Zwaluwe,50674734200629
157686,2024-09-17,Lage Zwaluwe,44694582333805
158466,2024-10-01,Lage Zwaluwe,82944939367297
159366,2024-10-16,Lage Zwaluwe,75781575076620
159793,2024-10-27,Lage Zwaluwe,125211266380636
160168,2024-11-03,Lage Zwaluwe,12672717698174
160420,2024-11-09,Lage Zwaluwe,54880950537006
160650,2024-11-12,Lage Zwaluwe,55015137305486
161206,2024-11-21,Lage Zwaluwe,26236205644481
162013,2024-12-08,Lage Zwaluwe,17615883328132
162347,2024-12-15,Lage Zwaluwe,5873706394814
162727,2024-12-21,Lage Zwaluwe,0
163102,2024-12-27,Lage Zwaluwe,13742120930401
143640,2024-01-09,Leimuiden,21100819094028
143765,2024-01-11,Leimuiden,40894988673203
144135,2024-01-15,Leimuiden,77333683155821
144291,2024-01-21,Leimuiden,29191812645603
144420,2024-01-23,Leimuiden,29804779817604
144648,2024-01-27,Leimuiden,8199252615839
145115,2024-02-05,Leimuiden,46624529645713
145178,2024-02-02,Leimuiden,79096863667960
145717,2024-02-14,Leimuiden,18750562045720
145961,2024-02-20,Leimuiden,12045922433632
146336,2024-02-24,Leimuiden,14951778906186
146353,2024-02-26,Leimuiden,11693322803773
146567,2024-03-03,Leimuiden,14598412104265
147065,2024-03-09,Leimuiden,11814154580268
147215,2024-03-12,Leimuiden,1591347518356
147470,2024-03-15,Leimuiden,0
147932,2024-03-24,Leimuiden,16454897639678
148174,2024-03-27,Leimuiden,0
148271,2024-03-28,Leimuiden,3818209942013
148492,2024-04-02,Leimuiden,0
148597,2024-04-04,Leimuiden,0
148802,2024-04-08,Leimuiden,4848481238451
149723,2024-04-24,Leimuiden,0
150104,2024-04-30,Leimuiden,12913568524468
150644,2024-05-12,Leimuiden,1967274597702
150753,2024-05-14,Leimuiden,2747885134833
150773,2024-05-07,Leimuiden,1193280699334
150956,2024-05-16,Leimuiden,2376713696640
151118,2024-05-20,Leimuiden,18027185176013
151815,2024-06-02,Leimuiden,23504397197536
151920,2024-06-03,Leimuiden,13120574786794
152201,2024-06-07,Leimuiden,24911691284809
152376,2024-06-11,Leimuiden,16004568430135
152565,2024-06-14,Leimuiden,42345595673003
152769,2024-06-19,Leimuiden,51758590690480
152965,2024-06-22,Leimuiden,101280911046439
153134,2024-06-25,Leimuiden,16860881181405
153357,2024-06-28,Leimuiden,58188802633798
153557,2024-07-03,Leimuiden,113981346577234
153750,2024-07-06,Leimuiden,116243351560810
154301,2024-07-16,Leimuiden,26882739404509
154413,2024-07-18,Leimuiden,48439302652274
154877,2024-07-27,Leimuiden,29797521533532
154973,2024-07-29,Leimuiden,28073712639980
155120,2024-08-01,Leimuiden,106117465933313
155559,2024-08-11,Leimuiden,11948629881909
155749,2024-08-13,Leimuiden,31562658220133
155894,2024-08-05,Leimuiden,30572052980087
155954,2024-08-17,Leimuiden,43604146153425
156213,2024-08-22,Leimuiden,74442771324073
156773,2024-08-31,Leimuiden,39858103165771
157017,2024-09-04,Leimuiden,51693520595913
157127,2024-09-08,Leimuiden,70585957580810
157414,2024-09-12,Leimuiden,29372564585726
157566,2024-09-14,Leimuiden,43950210556486
158869,2024-10-08,Leimuiden,144182251030116
158987,2024-10-12,Leimuiden,104890103957812
159249,2024-10-15,Leimuiden,58042092068412
159462,2024-10-19,Leimuiden,103829018711451
159463,2024-10-21,Leimuiden,92690692116836
159668,2024-10-26,Leimuiden,88073624515909
160050,2024-10-30,Leimuiden,247837653726034
160051,2024-11-03,Leimuiden,552699528487201
160260,2024-11-04,Leimuiden,51106011007052
160425,2024-11-08,Leimuiden,83709504666867
160938,2024-11-16,Leimuiden,29011239032619
161102,2024-11-19,Leimuiden,9594292024155
161420,2024-11-25,Leimuiden,17488803385971
161570,2024-12-01,Leimuiden,22343527543968
